AdCluster,Aspect,AspectCount,CommentId,Descriptor,Position,SentimentBinary,SentimentCompound,Topic,TopicCount,TopicImportance,TopicSentimentBinary,TopicSentimentCompound,WordnetNode
good,things,9,334,Good,1148,1.0,0.4404,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,thing.n.09
full,part,7,336,full,543,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,part.n.04
previous,ownership,1,338,previous,80,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,ownership.n.03
walking,distance,28,338,walking,540,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,distance.n.03
only,thing,18,343,only,371,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,thing.n.09
good,thing,18,343,good,371,1.0,0.4404,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,thing.n.09
only,thing,18,344,same,1894,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,thing.n.09
good,surprise,2,347,nice,561,1.0,0.4215,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,surprise.n.01
obvious,inconvenience,1,347,obvious,1508,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,troublesomeness.n.01
separate,space,11,348,separate,511,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,space.n.07
modern,style,20,354,modern,1004,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,dash.n.01
Wonderful,price,21,354,awesome,1846,1.0,0.6249,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,price.n.04
only,price,21,356,same,1184,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,price.n.04
many,thing,18,356,other,1599,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,thing.n.09
small,touches,4,357,little,452,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,touch.n.04
decorative,touches,4,357,decorative,452,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,touch.n.04
small,price,21,357,small,861,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,price.n.04
small,upgrade price,1,357,small,861,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,price.n.04
ripe,luxury,2,357,ripe,1203,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,luxury.n.03
long,way,15,362,long,233,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,manner.n.01
large,large,1,362,large,799,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,large.n.01
right,look,4,364,right,998,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,spirit.n.02
huge,disappointment,1,364,biggest,2089,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,disappointment.n.01
only,quality,9,364,only,2171,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,quality.n.02
fair,quality,9,364,fair,2171,1.0,0.3182,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,quality.n.02
many,things,9,364,many,3007,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,thing.n.09
good,way,15,369,nice,314,1.0,0.4215,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,manner.n.01
only,thing,18,369,only,596,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,thing.n.09
only,way,15,371,only,187,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,manner.n.01
outdoor,situation,4,371,outdoor,368,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,situation.n.03
good,price,21,373,great,62,1.0,0.6249,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,price.n.04
perfect,way,15,374,ideal,284,1.0,0.5267,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,manner.n.01
good,way,15,374,good,1825,1.0,0.4404,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,manner.n.01
effective,way,15,374,effective,2258,1.0,0.4767,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,manner.n.01
efficient,way,15,374,efficient,2258,1.0,0.4215,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,manner.n.01
cheap,price,21,376,cheap,186,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,price.n.04
only,thing,18,380,only,495,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,thing.n.09
few,things,9,382,few,161,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,thing.n.09
walking,distance,28,401,walking,188,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,distance.n.03
helpful,stuff,3,402,helpful,336,1.0,0.4215,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,stuff.n.05
friendly,stuff,3,402,friendly,336,1.0,0.4939,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,stuff.n.05
typical,feeling,4,403,typical,1292,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,spirit.n.02
such,thing,18,403,similar,1654,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,thing.n.09
good,care,1,403,good,2099,1.0,0.4404,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,care.n.04
sheer,lack,2,403,sheer,2194,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,lack.n.01
worths,worths,1,405,worths,1193,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,worth.n.02
many,things,9,405,many,1629,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,thing.n.09
walking,distance,28,411,walking,67,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,distance.n.03
full,ed elegante,1,442,full,19,0.0,0.0,attribute.n.02,264,0.0038193125107833514,0.20833333333333334,0.10344696969696972,erectile_dysfunction.n.01
sure,group,1,2,sure,693,1.0,0.3182,group.n.03,7,0.0008213587853924325,0.14285714285714285,0.045457142857142856,group.n.03
large,groups,4,234,large,2365,0.0,0.0,group.n.03,7,0.0008213587853924325,0.14285714285714285,0.045457142857142856,group.n.03
Japanese,groups,4,234,Japanese,2365,0.0,0.0,group.n.03,7,0.0008213587853924325,0.14285714285714285,0.045457142857142856,group.n.03
large,school groups,2,234,large,2365,0.0,0.0,group.n.03,7,0.0008213587853924325,0.14285714285714285,0.045457142857142856,group.n.03
Japanese,school groups,2,234,Japanese,2365,0.0,0.0,group.n.03,7,0.0008213587853924325,0.14285714285714285,0.045457142857142856,group.n.03
such,groups,4,297,such,4583,0.0,0.0,group.n.03,7,0.0008213587853924325,0.14285714285714285,0.045457142857142856,group.n.03
such,groups,4,297,such,4675,0.0,0.0,group.n.03,7,0.0008213587853924325,0.14285714285714285,0.045457142857142856,group.n.03
other,guests,11,2,other,839,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,guest.n.03
young,daughters,1,3,teenage,532,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,daughter.n.01
helpful,receptionists,4,5,helpful,314,1.0,0.4215,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,receptionist.n.01
Japanese,tourists,4,8,chinese,1460,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
happy,waiter,1,9,happy,1513,1.0,0.5719,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,waiter.n.02
happy,chef,1,9,happy,1520,1.0,0.5719,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,chef.n.01
good,employees,1,9,good,1738,1.0,0.4404,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,employee.n.01
preferred,guest,3,59,preferred,326,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,guest.n.03
serial,shoppers,1,62,serial,70,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,shopper.n.02
good,guides,4,62,excellent,1263,1.0,0.5719,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,scout.n.04
audio,guides,4,62,audio,1263,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,scout.n.04
other,reviewers,4,64,other,459,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,reviewer.n.01
older,customer,1,67,older,257,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,customer.n.01
few,guests,11,70,few,1745,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,guest.n.03
shiny,protector,2,74,shiny,475,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,defender.n.01
surfaced,protector,2,74,surfaced,475,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,defender.n.01
helpful,somebody,2,95,helpful,133,1.0,0.4215,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,person.n.01
polite,somebody,2,95,polite,133,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,person.n.01
other,sort,1,104,several,830,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,sort.n.03
civil,servants,1,106,civil,1214,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,servant.n.01
other,reviewers,4,108,other,82,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,reviewer.n.01
English,concierge,3,110,English,765,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,concierge.n.01
English,speaking concierge,1,110,English,765,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,concierge.n.01
other,guides,4,111,various,768,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,scout.n.04
good,concierge,3,112,Excellent,556,1.0,0.5719,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,concierge.n.01
speaking,concierge,3,112,speaking,556,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,concierge.n.01
other,reviewers,4,113,other,192,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,reviewer.n.01
virgin,travelers,7,115,virgin,45,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
main,attraction,1,117,main,36,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,drawing_card.n.01
other,attractions,3,117,many,182,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,drawing_card.n.01
good,attractions,3,117,great,182,1.0,0.6249,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,drawing_card.n.01
superb,help,1,123,superb,160,1.0,0.6249,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,assistant.n.01
diner,diner,2,155,diner,922,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,diner.n.01
prepared,diner,2,160,prepared,984,1.0,0.2263,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,diner.n.01
sorry,sir,1,164,sorry,763,-1.0,-0.0772,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,sir.n.01
amazed,travellers,3,167,amazed,648,1.0,0.4939,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
experienced,travellers,3,167,experienced,648,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
foregin,traveler,4,176,foregin,1140,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
tired,traveler,4,177,tired,390,-1.0,-0.4404,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
other,travelers,7,182,many,1194,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
Japanese,travelers,7,182,Japanese,1194,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
interior,designer,1,186,interior,765,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,interior_designer.n.01
other,reviewers,4,188,other,82,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,reviewer.n.01
helpful,concierges,2,188,helpful,355,1.0,0.4215,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,concierge.n.01
pleased,drinkers,1,188,pleased,758,1.0,0.4404,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,drinker.n.01
foreign,travellers,3,192,Foreign,33,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
foreign,guest,3,192,foreign,254,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,guest.n.03
supreme,Ladies,1,194,supreme,443,1.0,0.5574,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,lady.n.01
special,attendant,2,195,special,310,1.0,0.4019,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,attendant.n.02
available,someone,2,196,available,524,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,person.n.01
visiting,mother,1,198,visiting,421,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,mother.n.01
true,gentleman,1,199,true,248,1.0,0.4215,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,valet.n.01
first,children,3,201,first,85,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,child.n.01
greeting,ladies,1,201,greeting,172,1.0,0.3818,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,lady.n.01
helpful,concierges,2,202,helpful,403,1.0,0.4215,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,concierge.n.01
due,tourists,4,225,due,443,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
7yo,boy,2,234,7yo,772,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,male_child.n.01
homeless,someone,2,239,homeless,3233,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,person.n.01
Japanese,guests,11,245,Japanese,1394,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,guest.n.03
cheap,twin,4,246,cheap,233,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,twin.n.01
double,twin,4,246,double,233,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,twin.n.01
Japanese,friend,1,246,Japanese,447,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,friend.n.05
other,tourists,4,250,many,949,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
foreign,tourists,4,250,foreign,949,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
other,tourist,9,255,most,563,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
other,tourist,9,255,other,563,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
other,tourist needs,2,255,most,571,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
other,tourist needs,2,255,other,571,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
lagged,guests,11,258,lagged,465,-1.0,-0.296,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,guest.n.03
speaking,tourist,9,260,speaking,527,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
mini,hire,1,262,mini,475,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,hire.n.01
impatient,clerk,5,266,impatient,419,-1.0,-0.296,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,clerk.n.01
typical,tourist,9,266,typical,544,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
typical,tourist questions,1,266,typical,552,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
rude,clerk,5,266,rude,582,-1.0,-0.4588,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,clerk.n.01
professional,receptionists,4,266,professional,665,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,receptionist.n.01
other,receptionists,4,266,other,665,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,receptionist.n.01
female,receptionists,4,266,female,665,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,receptionist.n.01
other,posters,1,268,other,35,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,bill_poster.n.01
helpful,concierge desk,1,268,helpful,931,1.0,0.4215,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,concierge.n.01
good,lady,2,270,good,214,1.0,0.4404,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,lady.n.01
small,children,3,275,small,2164,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,child.n.01
small,girls,1,275,small,2625,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,girlfriend.n.02
other,guests,11,275,other,3520,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,guest.n.03
standard,twin,4,276,standard,1470,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,twin.n.01
double,twin,4,276,double,1470,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,twin.n.01
nearest,JR,1,277,nearest,405,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,junior.n.04
other,guests,11,291,other,118,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,guest.n.03
noisy,guests,11,291,noisy,118,-1.0,-0.1779,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,guest.n.03
lovely,lady,2,292,lovely,149,1.0,0.5859,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,lady.n.01
previous,guests,11,292,previous,593,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,guest.n.03
previous,guests,11,293,previous,748,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,guest.n.03
previous,guest,3,293,previous,786,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,guest.n.03
front,attendant,2,296,front,394,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,attendant.n.02
other,travelers,7,296,other,1070,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
other,guides,4,297,various,472,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,scout.n.04
priced,tourist,9,297,priced,3160,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
priced,tourist neighborhood,1,297,priced,3168,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
stiff,clerk,5,297,stiff,3416,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,clerk.n.01
stiff,desk clerk,3,297,stiff,3416,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,clerk.n.01
pleasant,attendants,2,299,pleasant,158,1.0,0.5106,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,attendant.n.02
front,attendants,2,299,front,158,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,attendant.n.02
pleasant,desk attendants,2,299,pleasant,158,1.0,0.5106,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,attendant.n.02
front,desk attendants,2,299,front,158,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,attendant.n.02
young,children,3,306,young,38,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,child.n.01
compulsory,valet,2,306,compulsory,775,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,valet.n.01
valet,valet,2,308,valet,155,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,valet.n.01
other,guests,11,310,other,528,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,guest.n.03
drunken,revelers,1,310,drunken,589,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,reveler.n.01
single,traveler,4,312,single,461,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
other,travelers,7,312,most,590,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
individual,travelers,7,334,individual,202,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
desired,temp,1,334,desired,897,1.0,0.2732,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,temp.n.01
good,customer service,1,338,GREAT,200,1.0,0.6249,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,customer.n.01
going,traveler,4,342,going,256,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
front,manager,1,343,front,401,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,director.n.01
front,desk manager,1,343,front,401,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,director.n.01
12yr,son,2,344,12yr,1366,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,son.n.01
older,son,2,344,old,1366,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,son.n.01
front,clerk,5,344,front,1871,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,clerk.n.01
front,desk clerk,3,344,front,1871,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,clerk.n.01
front,clerk,5,344,front,2236,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,clerk.n.01
front,desk clerk,3,344,front,2236,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,clerk.n.01
suite,king,2,347,suite,1344,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,king.n.05
rightful,owner,1,347,rightful,1641,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,owner.n.02
forward,participant,1,348,forward,1849,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,player.n.01
new,owners,1,351,new,215,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,owner.n.01
new,poof,1,356,new,1703,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,fagot.n.01
normal,tourist,9,361,normal,655,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
normal,tourist maps,1,361,normal,663,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
Olympic,equestrian,2,363,Olympic,52,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,horseman.n.01
equestrian,equestrian,2,363,equestrian,52,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,horseman.n.01
executive,receptionist,1,368,executive,726,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,receptionist.n.01
executive,butler,1,368,executive,743,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,butler.n.01
sorry,boy,2,376,wrong,205,-1.0,-0.4767,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,male_child.n.01
other,travelers,7,382,other,137,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
lush,king,2,382,lush,494,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,king.n.05
major,tourist,9,402,major,255,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
major,attractions,3,402,major,263,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,drawing_card.n.01
major,tourist attractions,1,402,major,263,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
single,traveller,2,403,single,1126,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
female,traveller,2,403,female,1126,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,traveler.n.01
good,customer care,1,403,good,2099,1.0,0.4404,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,customer.n.01
other,friends,1,404,other,737,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,friend.n.05
other,teenagers,2,404,many,1534,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,adolescent.n.01
young,teenagers,2,404,young,1534,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,adolescent.n.01
non,tourist,9,404,non,2136,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,tourist.n.01
general,keepers,1,404,general,2155,0.0,0.0,person.n.01,151,0.0030798745802018174,0.13245033112582782,0.0714993377483444,keeper.n.01
