AdCluster,Aspect,AspectCount,CommentId,Descriptor,Position,SentimentBinary,SentimentCompound,Topic,TopicCount,TopicImportance,TopicSentimentBinary,TopicSentimentCompound,WordnetNode
sugary,margaritas,2,776,sugary,13,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,margarita.n.01
frozen,margaritas,2,776,frozen,13,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,margarita.n.01
hot,fries,6,793,hot,31,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,french_fries.n.01
good,meal,6,793,good,129,1.0,0.4404,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,meal.n.01
good,chips,3,797,good,4,1.0,0.4404,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,french_fries.n.01
fresh,salsa,1,797,fresh,42,1.0,0.3182,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,salsa.n.01
delicious,desserts,3,816,yummy,19,1.0,0.5267,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,dessert.n.01
bad,food,71,817,terrible,4,-1.0,-0.4767,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,food.n.01
fresh,puree,2,818,fresh,41,1.0,0.3182,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,puree.n.01
bad,Food quality,1,827,horrible,5,-1.0,-0.5423,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,food.n.01
good,food,71,834,Best,17,1.0,0.6369,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,food.n.01
such,food,71,838,such,28,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,food.n.01
such,bland food,1,838,such,28,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,food.n.01
overpriced,Food,6,839,overpriced,0,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,food.n.01
good,food,71,841,better,44,1.0,0.4404,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,food.n.01
bad,food,71,860,Worst,6,-1.0,-0.6249,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,food.n.01
hot,dishes,8,863,Hot,4,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,dish.n.02
close,dishes,8,863,close,29,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,dish.n.02
hot,dishes,8,863,hot,29,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,dish.n.02
warm,dishes,8,863,cold,29,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,dish.n.02
bad,sushi,4,872,worst,18,-1.0,-0.6249,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,sushi.n.01
good,bagels,1,877,better,16,1.0,0.4404,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,bagel.n.01
good,burgers,3,880,good,8,-1.0,-0.4404,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,hamburger.n.01
doughy,pizza,7,880,doughy,36,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,pizza.n.01
flavorless,pizza,7,880,flavorless,36,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,pizza.n.01
mediocre,food,71,882,mediocre,26,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,food.n.01
frozen,meatballs,1,884,frozen,90,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,meatball.n.01
rotating,beers,1,892,rotating,15,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,beer.n.01
raspberry,tea,3,898,strawberry,17,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,tea.n.02
satisfying,bread,6,902,satisfying,22,1.0,0.4588,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,bread.n.01
regular,bread,6,902,regular,22,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,bread.n.01
toasted,bread,6,902,toasted,22,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,bread.n.01
mediocre,dinner,3,907,disappointing,24,-1.0,-0.4939,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,dinner.n.01
amazing,chips,3,908,amazing,4,1.0,0.5859,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,french_fries.n.01
new,buffet spot,1,910,new,32,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,buffet.n.02
hilarious,dinner,3,920,hilarious,55,1.0,0.4019,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,dinner.n.01
hilarious,Eve dinner,1,920,hilarious,55,1.0,0.4019,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,dinner.n.01
good,garlic,2,925,much,27,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,garlic.n.02
about,food,71,931,about,4,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,food.n.01
mediocre,food,71,932,mediocre,33,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,food.n.01
worth,food,71,935,worth,35,-1.0,-0.2263,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,food.n.01
bland,sauce,4,945,bland,17,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,sauce.n.01
bland,cream sauce,1,945,bland,17,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,sauce.n.01
hot,fries,6,955,hot,4,-0.0,-0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,french_fries.n.01
bad,food,71,959,bad,72,-1.0,-0.5423,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,food.n.01
good,hamburger,1,966,decent,31,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,hamburger.n.01
good,food,71,974,good,4,-1.0,-0.4404,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,food.n.01
mid,lunch,3,979,mid,30,0.0,0.0,food.n.01,241,0.04848096154062393,0.34439834024896265,0.1750186721991701,lunch.n.01
prompt,Service,16,11,prompt,0,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
cute,Service,16,23,cute,0,1.0,0.4588,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
Poor,service,58,38,Poor,5,-1.0,-0.4767,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,44,great,69,1.0,0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,66,Great,15,1.0,0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
terrible,service,58,122,Worst,6,-1.0,-0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
fine,Service,16,123,fine,0,1.0,0.2023,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
Phenomenal,service,58,128,Phenomenal,17,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
slow,service,58,147,slow,58,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
slow,service,58,148,slow,4,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
friendly,Service,16,205,friendly,0,1.0,0.4939,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
inviting,Service,16,205,inviting,0,1.0,0.3182,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
lacking,service,58,222,lacking,4,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,240,excellent,57,1.0,0.5719,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
fast,service,58,256,fast,30,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,257,Fantastic,10,1.0,0.5574,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,264,Good,5,1.0,0.4404,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
clean,service,58,264,clean,5,1.0,0.4019,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
inexpensive,service,58,264,inexpensive,5,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
outstanding,service,58,277,outstanding,26,1.0,0.6124,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,300,good,27,1.0,0.4404,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
terrible,service,58,308,atrocious,65,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
outstanding,Service,16,323,exceptional,0,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,333,fantastic,17,1.0,0.5574,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,336,Great,6,1.0,0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,Service,16,395,excellent,0,1.0,0.5719,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,Service,16,399,perfect,0,1.0,0.5719,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
impeccable,service,58,400,impeccable,29,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,Service,16,409,fantastic,0,1.0,0.5574,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
terrible,service,58,415,bad,24,-1.0,-0.5423,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
fast,Service,16,433,quick,0,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
friendly,Service,16,433,friendly,0,1.0,0.4939,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
fine,dining establishment,1,486,fine,60,1.0,0.2023,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,institution.n.01
great,service,58,574,excellent,54,1.0,0.5719,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,Service,16,578,good,0,1.0,0.4404,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
better,company,1,578,better,25,1.0,0.4404,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,company.n.01
great,service,58,586,great,21,1.0,0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,586,Great,21,1.0,0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,604,great,30,1.0,0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
rude,service,58,627,rude,42,-1.0,-0.4588,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
fast,service,58,638,fast,90,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,675,Awesome,8,1.0,0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
slow,Service,16,680,slow,0,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
attentive,Service,16,680,attentive,0,-0.0,-0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,690,good,17,1.0,0.4404,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,690,Good,17,1.0,0.4404,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
fast,Service,16,709,quick,0,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
better,Service,16,709,even,0,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,726,awesome,23,1.0,0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,726,Great,23,1.0,0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
speedy,service,58,738,speedy,75,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
friendly,service,58,738,friendly,75,1.0,0.4939,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
tasty,service,58,738,tasty,75,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
Poor,service,58,760,poor,4,-1.0,-0.4767,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,761,good,15,1.0,0.4404,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
slow,service,58,774,slow,33,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
friendly,service,58,790,friendly,36,1.0,0.4939,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
fast,service,58,790,fast,36,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,790,Great,36,1.0,0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
friendly,service,58,802,friendly,4,1.0,0.4939,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
terrible,service,58,812,terrible,4,-1.0,-0.4767,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
fair,service,58,829,fair,4,1.0,0.3182,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
priced,services,1,830,priced,74,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
priced,under services,1,830,priced,74,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,834,Best,5,1.0,0.6369,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
rude,service,58,850,rude,62,-1.0,-0.4588,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,854,great,32,1.0,0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
terrible,service,58,860,Worst,11,-1.0,-0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,862,great,26,1.0,0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,869,great,4,1.0,0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
slow,service,58,870,slow,91,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,873,great,56,1.0,0.6249,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
terrible,service,58,882,terrible,4,-1.0,-0.4767,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
slow,service,58,887,slow,4,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
great,service,58,896,perfect,60,1.0,0.5719,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
terrible,service,58,932,terrible,61,-1.0,-0.4767,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
mediocre,service,58,932,mediocre,61,0.0,0.0,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
better,service,58,969,better,32,1.0,0.4404,service.n.04,78,0.03953170427081686,0.4230769230769231,0.22218974358974358,service.n.04
human,hair,1,15,human,57,0.0,0.0,hair.n.01,1,0.0005201540035633798,0.0,0.0,hair.n.01
worth,place,29,19,worth,5,-1.0,-0.2263,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
Great,place,29,34,good,24,1.0,0.4404,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
quick,place,29,34,quick,24,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
Great,places,6,124,best,90,1.0,0.6369,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
worst,places,6,124,worst,90,-1.0,-0.6249,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
overpriced,place,29,131,overpriced,5,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
decorated,place,29,146,decorated,32,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
Great,places,6,167,best,41,1.0,0.6369,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
weekly,place,29,179,weekly,37,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
Great,place,29,196,best,9,1.0,0.6369,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
Great,place,29,235,Great,6,1.0,0.6249,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
other,place,29,248,other,38,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
other,AYCE place,1,248,other,38,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
other,sushi place,1,248,other,38,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
amazing,place,29,289,amazing,5,1.0,0.5859,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
convenient,location,2,294,convenient,97,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,location.n.01
Favorite,place,29,325,Favorite,9,1.0,0.4588,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
other,places,6,329,many,21,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
amazing,place,29,378,amazing,37,1.0,0.5859,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
Great,place,29,404,Great,6,1.0,0.6249,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
Great,place,29,533,best,9,1.0,0.6369,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
donut,place,29,551,donut,67,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
particular,location,2,555,particular,49,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,location.n.01
Great,place,29,591,Great,6,1.0,0.6249,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
amazing,place,29,625,awesome,15,1.0,0.6249,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
Great,place,29,652,Great,6,1.0,0.6249,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
particular,place,29,669,similar,40,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
Great,place,29,679,great,13,1.0,0.6249,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
Great,place,29,758,GREAT,16,1.0,0.6249,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
clean,place,29,762,clean,4,-1.0,-0.4019,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
few,places,6,767,few,15,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
Great,place,29,798,great,5,1.0,0.6249,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
few,place,29,828,few,36,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
amazing,place,29,867,awesome,5,1.0,0.6249,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
disgusting,place,29,922,disgusting,5,-1.0,-0.5267,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
clean,place,29,935,clean,4,1.0,0.4019,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
worst,place,29,949,horrible,5,-1.0,-0.5423,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
overpriced,place,29,949,overpriced,5,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
few,places,6,981,few,24,0.0,0.0,home.n.01,39,0.01924569813184505,0.4358974358974359,0.24561282051282055,home.n.01
red,velvet,1,26,red,24,0.0,0.0,velvet.n.01,1,0.0005201540035633798,0.0,0.0,velvet.n.01
good,stuff,2,26,good,50,1.0,0.4404,material.n.01,8,0.0014891323014406474,0.25,0.1101,material.n.01
melted,styrofoam,1,43,melted,86,0.0,0.0,material.n.01,8,0.0014891323014406474,0.25,0.1101,styrofoam.n.01
old,grease,1,82,old,44,0.0,0.0,material.n.01,8,0.0014891323014406474,0.25,0.1101,grease.n.01
green,poop,1,422,green,119,0.0,0.0,material.n.01,8,0.0014891323014406474,0.25,0.1101,crap.n.01
green,bird poop,1,422,green,119,0.0,0.0,material.n.01,8,0.0014891323014406474,0.25,0.1101,crap.n.01
good,stuff,2,492,good,26,1.0,0.4404,material.n.01,8,0.0014891323014406474,0.25,0.1101,material.n.01
multi,grain,1,501,multi,35,0.0,0.0,material.n.01,8,0.0014891323014406474,0.25,0.1101,grain.n.01
Chinese,paper,1,739,Chinese,51,0.0,0.0,material.n.01,8,0.0014891323014406474,0.25,0.1101,paper.n.01
great,street,2,28,great,40,1.0,0.6249,street.n.05,4,0.0020806160142535193,0.5,0.31245,street.n.05
Mexican,street,2,28,Mexican,40,0.0,0.0,street.n.05,4,0.0020806160142535193,0.5,0.31245,street.n.05
great,street tacos,2,28,great,47,1.0,0.6249,street.n.05,4,0.0020806160142535193,0.5,0.31245,street.n.05
Mexican,street tacos,2,28,Mexican,47,0.0,0.0,street.n.05,4,0.0020806160142535193,0.5,0.31245,street.n.05
friendly,staff,23,28,friendly,67,1.0,0.4939,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
great,staff,23,28,great,67,1.0,0.6249,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
Mexican,staff,23,28,Mexican,67,0.0,0.0,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
friendly,staff,23,156,friendly,4,1.0,0.4939,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
friendly,staff,23,274,friendly,76,1.0,0.4939,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
friendly,kind staff,1,274,friendly,76,1.0,0.4939,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
great,staff,23,293,great,4,1.0,0.6249,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
pleasant,staff,23,356,pleasant,22,1.0,0.5106,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
enthusiastic,staff,23,356,enthusiastic,22,1.0,0.4939,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
great,staff,23,369,great,4,1.0,0.6249,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
friendly,staff,23,380,friendly,4,-1.0,-0.4939,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
clean,staff,23,518,clean,76,1.0,0.4019,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
friendly,staff,23,518,friendly,76,1.0,0.4939,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
lovely,staff,23,518,lovely,76,1.0,0.5859,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
friendly,staff,23,579,friendly,4,1.0,0.4939,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
efficient,staff,23,579,efficient,4,1.0,0.4215,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
friendly,staff,23,630,friendly,4,1.0,0.4939,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
helpful,staff,23,630,helpful,4,1.0,0.4215,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
courteous,staff,23,663,courteous,38,1.0,0.5106,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
courteous,staff,23,667,attentive,4,0.0,0.0,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
other,staff,23,704,other,65,0.0,0.0,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
serving,staff,23,704,serving,65,0.0,0.0,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
great,staff,23,789,nice,4,1.0,0.4215,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
quick,staff,23,789,quick,4,0.0,0.0,staff.n.01,24,0.012483696085521115,0.7916666666666666,0.3997208333333333,staff.n.01
decent,deal,5,31,decent,78,0.0,0.0,deal.n.01,5,0.0026007700178168986,0.4,0.21306000000000003,deal.n.01
decent,deal,5,42,good,15,-1.0,-0.4404,deal.n.01,5,0.0026007700178168986,0.4,0.21306000000000003,deal.n.01
great,deal,5,107,great,86,1.0,0.6249,deal.n.01,5,0.0026007700178168986,0.4,0.21306000000000003,deal.n.01
different,deal,5,445,different,43,0.0,0.0,deal.n.01,5,0.0026007700178168986,0.4,0.21306000000000003,deal.n.01
big,deal,5,970,big,26,0.0,0.0,deal.n.01,5,0.0026007700178168986,0.4,0.21306000000000003,deal.n.01
final,blow,1,32,final,24,0.0,0.0,blow.n.01,1,0.0005201540035633798,0.0,0.0,blow.n.01
familiar,pub,1,34,familiar,62,0.0,0.0,public_house.n.01,2,0.0010403080071267597,0.0,0.0,public_house.n.01
familiar,pub food,1,34,familiar,66,0.0,0.0,public_house.n.01,2,0.0010403080071267597,0.0,0.0,public_house.n.01
redeeming,quality,12,36,redeeming,19,0.0,0.0,quality.n.02,14,0.006762002046323937,0.0,0.027071428571428573,quality.n.02
Great,quality,12,155,Great,24,1.0,0.6249,quality.n.02,14,0.006762002046323937,0.0,0.027071428571428573,quality.n.02
